"em","sector","year","proxy","proxy_backup"
"CO2","Oil and Gas Fugitive/Flaring",2030,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2031,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2032,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2033,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2034,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2035,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2036,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2037,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2038,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2039,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2040,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2041,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2042,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2043,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2044,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2045,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2046,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2047,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2048,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2049,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2050,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2051,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2052,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2053,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2054,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2055,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2056,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2057,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2058,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2059,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2060,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2061,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2062,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2063,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2064,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2065,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2066,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2067,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2068,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2069,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2070,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2071,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2072,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2073,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2074,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2075,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2076,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2077,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2078,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2079,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2080,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2081,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2082,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2083,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2084,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2085,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2086,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2087,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2088,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2089,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2090,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2091,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2092,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2093,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2094,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2095,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2096,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2097,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2098,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2099,"CO2_2015_FLR","population_2015"
"CO2","Oil and Gas Fugitive/Flaring",2100,"CO2_2015_FLR","population_2015"
"CO2","Fossil Fuel Fires",2015,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2016,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2017,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2018,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2019,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2020,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2021,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2022,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2023,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2024,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2025,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2026,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2027,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2028,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2029,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2030,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2031,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2032,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2033,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2034,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2035,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2036,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2037,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2038,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2039,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2040,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2041,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2042,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2043,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2044,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2045,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2046,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2047,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2048,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2049,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2050,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2051,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2052,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2053,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2054,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2055,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2056,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2057,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2058,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2059,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2060,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2061,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2062,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2063,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2064,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2065,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2066,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2067,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2068,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2069,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2070,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2071,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2072,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2073,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2074,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2075,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2076,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2077,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2078,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2079,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2080,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2081,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2082,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2083,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2084,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2085,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2086,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2087,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2088,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2089,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2090,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2091,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2092,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2093,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2094,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2095,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2096,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2097,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2098,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2099,"CO2_2015_FFFI","population_2015"
"CO2","Fossil Fuel Fires",2100,"CO2_2015_FFFI","population_2015"
"CO2","Industrial Process and Product Use",2015,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2016,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2017,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2018,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2019,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2020,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2021,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2022,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2023,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2024,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2025,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2026,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2027,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2028,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2029,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2030,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2031,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2032,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2033,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2034,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2035,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2036,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2037,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2038,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2039,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2040,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2041,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2042,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2043,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2044,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2045,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2046,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2047,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2048,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2049,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2050,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2051,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2052,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2053,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2054,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2055,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2056,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2057,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2058,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2059,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2060,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2061,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2062,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2063,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2064,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2065,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2066,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2067,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2068,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2069,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2070,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2071,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2072,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2073,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2074,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2075,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2076,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2077,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2078,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2079,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2080,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2081,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2082,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2083,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2084,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2085,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2086,"CO2_2015_INPU","population_2015"
"CO2","Industrial Process and Product Use",2087,"CO2_2015_INPU","population_2015"
